ID	x1.GSM436883.CEL	x1.GSM436884.CEL	x1.GSM436885.CEL	x1.GSM436886.CEL	x1.GSM436887.CEL	x1.GSM436888.CEL	x1.GSM436889.CEL	x1.GSM436890.CEL	x1.GSM436891.CEL	x1.GSM436892.CEL	x1.GSM436893.CEL	x1.GSM436894.CEL	x1.GSM436895.CEL	x1.GSM436896.CEL	x1.GSM436897.CEL	x1.GSM436898.CEL	x1.GSM436899.CEL	x1.GSM436900.CEL	x1.GSM436901.CEL	x1.GSM436902.CEL	x1.GSM436903.CEL	x1.GSM436904.CEL	x1.GSM436905.CEL	x1.GSM436906.CEL	x2.GSM754995.CEL	x2.GSM754996.CEL	x2.GSM754997.CEL	x2.GSM754998.CEL	x2.GSM754999.CEL	x2.GSM755000.CEL	x3.GSM85143.CEL	x3.GSM85144.CEL	x3.GSM85145.CEL	x3.GSM85146.CEL	x3.GSM85147.CEL	x3.GSM85148.CEL	x3.GSM85149.CEL	x3.GSM85150.CEL	x3.GSM85151.CEL	x3.GSM85152.CEL	x3.GSM85153.CEL	x3.GSM85154.CEL	x3.GSM85155.CEL	x3.GSM85156.CEL	x3.GSM85157.CEL	x3.GSM85158.CEL	x3.GSM85159.CEL	x3.GSM85160.CEL	x3.GSM85161.CEL	x3.GSM85162.CEL	y.P	y.A384	y.A744	y.A1224	y.A1824	y.A2496	y.B384	y.B744	y.B1224	y.B1824	y.B2496	y.C384	y.C744	y.C1224	y.C1824	y.C2496	y.D384	y.D744	y.D1224	y.D1824	y.D2496	y.E384	y.E744	y.E1224	y.E1824	y.E2496	y.F384	y.F744	y.F1224	y.F1824	y.F2496	
yegQ	0.382739777673867	0.200119145673867	-0.0721035933261334	0.271231487673868	0.376027409673867	0.346560486673868	-0.177605718326133	-0.103232015326133	-0.062183687326133	0.0170071736738677	-0.421512955326133	-0.557755629326133	0.412776140673868	0.291725999673867	-0.378851366326133	-0.0837223963261327	-0.00390953332613186	-0.641225829326133	0.0758389766738681	-0.796598588326132	0.0515628486738677	0.565280921673867	0.0706268246738677	0.311265996673868	-0.722591766326133	-0.950469169326132	-0.569746639326132	-0.146171226326132	-0.147738590326133	-0.283554665326132	-0.172423398326133	0.415722732673867	0.389815204673868	-0.0359296303261321	0.230824243673867	-0.268264340326132	-0.221080954326133	-0.541286741326132	-0.807456715326133	-0.493053122326133	-0.734883958326133	-0.440175421326133	-0.511465152326133	-0.803321275326132	-0.565835194326132	-0.682427080326132	-0.380033497326133	-0.571430966326133	-0.395507845326133	-0.373057952326132	-0.167625378360871	-0.106277378360871	-0.117935378360871	-0.368105378360871	-0.221520378360871	-0.0527653783608706	-0.15826037836087	-0.287072378360871	-0.478951378360871	-0.447800378360871	-0.438626378360871	-0.124242378360871	-0.170683378360871	-0.169918378360871	-0.0972953783608705	-0.109335378360871	-0.0856373783608708	-0.112393378360871	-0.0772283783608705	0.00705362163912948	0.00131962163912913	-0.0711123783608705	-0.14832237836087	-0.140869378360871	-0.137238378360871	-0.36065137836087	-0.132842378360871	-0.100735378360871	-0.12844637836087	-0.393905378360871	-0.507619378360871
ygcF	-1.34444178161772	-1.26485981161772	-1.51350810561772	-1.25230335961772	-0.936217902617718	-0.878404430617719	-0.759546264617718	-0.705928079617719	-0.77507864161772	-0.246523927617719	-0.65448112661772	-0.25972157761772	-0.81411905161772	-1.02159598561772	-1.22162972261772	-0.510744423617719	-0.0663933176177185	-0.655459285617718	-0.651351163617718	-0.73371990161772	-1.06663422061772	-1.01508872661772	-0.755649982617719	-0.75184642961772	-1.14983154461772	-1.12255565461772	-1.21211986361772	-0.27292705761772	-0.205459667617719	-0.284791407617719	-0.841767610617719	-0.63247316561772	-0.764415300617719	-0.498884166617719	-0.293433527617719	-0.444774932617719	-0.872608411617719	-0.482956884617719	-0.806487113617719	-0.782716484617719	-0.680663200617719	-0.57260780461772	-0.645093302617719	-0.577151803617719	-0.715687483617719	-0.88714628961772	-0.663454518617719	-0.497677789617718	-0.659790750617718	-0.577203162617719	-0.75796262096712	-0.763313620967121	-0.672343620967121	-0.71496162096712	-0.67845962096712	-0.65820062096712	-0.705979620967121	-0.61309762096712	-0.68916162096712	-0.79675962096712	-0.74515862096712	-0.77688362096712	-0.77363462096712	-0.70655262096712	-0.672343620967121	-0.50626462096712	-0.70941962096712	-0.66660962096712	-0.61061362096712	-0.51677562096712	-0.48352162096712	-0.69680562096712	-0.75872762096712	-0.68419262096712	-0.73502862096712	-0.687250620967121	-0.79198162096712	-0.72241562096712	-0.70846462096712	-0.67157862096712	-0.67597462096712
rng	-0.642394749607945	-0.439146619607946	-0.439252629607946	-0.490015979607946	-0.473048979607945	-0.509712529607945	-0.349524259607946	-0.452679559607946	-0.700233529607946	-0.227050209607945	-0.458295439607946	-0.557890969607946	-0.309922169607946	-0.347628199607946	-0.419501439607945	-0.988933635607946	-1.31157116760795	-1.32483848760794	-0.608918279607945	-1.37398238860795	-0.532467909607945	-0.574923409607946	-0.717253569607946	-0.648669909607946	-1.22873946760795	-1.02541258960795	-1.01355595260795	-0.797402119607945	-0.789877059607946	-0.751735859607946	-0.629154609607946	-0.498689329607945	-0.508955429607946	0.103569110392055	-0.240270679607946	-0.601643439607946	-0.383772879607946	-0.632414999607946	-0.999367514607945	-0.245764569607946	-0.484364779607946	-0.686775309607945	-0.845582961607946	-0.632063939607946	-0.763756179607945	-1.30512196160795	-0.701182059607946	-1.03449576560794	-0.801816749607946	-0.939819650607946	-0.658704062219833	-0.648766062219833	-0.722537062219833	-0.706674062219833	-0.756937062219833	-0.615512062219833	-0.658704062219833	-0.674185062219833	-0.673420062219833	-0.659660062219833	-0.641313062219833	-0.650677062219833	-0.656793062219833	-0.645709062219832	-0.485363062219833	-0.574040062219833	-0.670171062219833	-0.669980062219833	-0.638828062219833	-0.620672062219833	-0.595063062219833	-0.692914062219833	-0.672082062219832	-0.675331062219833	-0.615512062219833	-0.648766062219833	-0.627170062219833	-0.621819062219833	-0.647428062219833	-0.680109062219833	-0.648766062219833
guaB	2.1999537337548	1.9459926737548	2.1392048737548	1.2633625337548	1.4799392837548	1.2505451737548	1.1264511537548	0.987117343754798	0.503892963754799	0.502538525754799	1.2834335137548	-0.241432192245201	2.8095922437548	1.9884655237548	1.4740752337548	1.7381414837548	2.0436781337548	0.317201274754799	1.1407789037548	0.2815386617548	1.8668863537548	2.0139190137548	2.0719460137548	2.0082968137548	0.6550877427548	0.492111537754798	0.354014546754799	1.6585210437548	1.6887999237548	1.6249102137548	0.974858423754799	1.5178475837548	1.3499930537548	0.3621392797548	0.606672385754798	0.422502104754798	0.4280392287548	0.00981279275479885	-0.0449293672452011	0.2402993727548	-0.2154012002452	0.263938020754798	0.377385883754799	0.2637476487548	-0.2772426802452	-0.7284173892452	-0.1354585062452	0.2198476627548	0.152269876754799	0.1106309537548	0.841954750741484	0.880368750741483	0.863741750741484	0.913622750741484	0.910946750741484	0.934453750741484	0.889732750741484	0.858963750741484	0.871385750741484	0.906933750741484	0.936555750741484	0.922604750741484	0.908844750741484	0.970001750741484	0.892217750741484	1.00956275074148	0.823416750741484	0.840425750741484	0.838514750741484	0.871385750741484	0.916106750741484	0.916106750741484	0.892217750741484	0.885337750741483	0.869474750741484	0.898715750741484	0.829531750741484	0.845394750741484	0.898715750741484	0.902919750741484	0.906933750741484
proS	0.977933747752795	0.891880177752796	0.875066007752796	0.336057147752795	0.453015847752795	0.535367477752795	0.472200817752796	0.531725967752795	0.400843397752796	0.194866057752796	0.157320377752795	0.0197984477527946	0.764105237752796	0.273064677752796	0.442109457752796	-0.259720012247204	-0.195502822247205	-0.557576997247205	0.0188428477527953	-0.401640548247205	0.716266437752795	0.569107877752796	0.452132367752796	0.474855187752794	0.483950777752796	0.231927837752796	0.228191927752796	0.872328197752795	0.822266197752795	0.772465617752795	0.267024977752795	0.628078247752795	0.368964767752795	-0.00657981224720494	0.276642747752796	-0.098854932247205	-0.0572103422472043	-0.0783336422472054	-0.350595002247205	0.512238127752795	0.149676517752795	-0.142855042247204	-0.497671218247204	-0.218922432247204	-0.484916924247205	-0.747652986247205	-0.138438402247205	0.0154380377527961	0.216442617752795	-0.443642324247204	0.00823170337122825	0.216355703371228	0.219031703371228	0.265854703371228	0.250374703371228	0.274837703371228	0.178706703371228	0.274837703371228	0.208328703371228	0.238524703371228	0.182910703371228	0.151949703371228	0.202786703371228	0.219031703371228	0.103406703371228	0.0869717033712281	0.242347703371228	0.235849703371228	0.306944703371228	0.283437703371228	0.253240703371228	0.202022703371228	0.215017703371228	0.211386703371228	0.202786703371228	0.205462703371228	0.123282703371228	0.141056703371228	0.207373703371228	0.197817703371228	0.215017703371228
ygfB	0.735489042405224	0.782807952405223	0.775246132405222	0.902582342405223	0.945085312405222	0.908899402405224	0.552875252405222	0.498983882405224	0.676856582405224	0.721371892405223	0.683934162405222	0.978679022405222	0.173367632405222	0.246376302405222	0.388479772405223	0.446951292405222	0.326783532405223	-0.816160736594776	0.166236942405224	-0.133317797594778	0.249963932405223	0.447915502405223	0.626323382405223	0.702842312405222	0.0966211724052233	0.0278347824052236	0.201905382405222	0.235062342405223	0.286365412405223	0.201314742405224	0.0499236824052236	0.306716372405223	0.487436032405222	0.046067092405222	0.259634752405223	0.139720402405223	0.588962382405223	-0.0572487575947775	0.224152252405222	-0.00425680759477665	0.0272773724052229	0.0421556024052236	-0.161742557594778	-0.0535974375947763	-0.744599556594777	0.603526622405223	0.275660372405223	-0.075044777594778	-0.471808367594777	-0.351401667594777	0.364173294737987	0.312572294737987	0.299003294737987	0.257722294737987	0.307794294737987	0.351560294737987	0.356529294737987	0.191788294737987	0.189303294737987	0.168472294737986	0.306265294737987	0.266131294737987	0.258296294737987	0.325186294737986	0.449028294737987	0.484385294737987	0.261927294737986	0.233833294737987	0.195228294737987	0.257722294737987	0.252180294737987	0.266131294737987	0.280656294737986	0.303399294737987	0.274732294737987	0.314675294737987	0.285625294737986	0.109990294737987	0.299767294737987	0.308368294737987	0.267851294737987
yqcC	-0.360533718579742	-0.414991842579742	-0.489131749579743	-0.247645326579741	-0.169459023579742	-0.119999559579743	0.160430747420257	0.137990941420258	0.227630642420259	-0.261583484579742	-0.525878662579743	-0.530087250579742	-0.372780592579742	-0.234623809579743	-0.333044357579743	-0.616948917579743	-0.785500869579742	-0.595441516579742	-0.493711206579743	-0.616780980579742	-0.181187001579742	-0.179495089579742	-0.480317103579742	-0.479919373579742	-1.53805330857974	-1.46687222357974	-1.37875656457974	-0.847821250579742	-0.774255603579743	-0.962078603579743	-0.360902566579743	-0.184814283579742	0.0153269614202571	-0.323507349579742	-0.343817478579743	-0.108714171579742	-0.257555948579743	-0.633767985579743	-0.509794876579742	-0.561344274579742	-0.682717281579743	-0.590659983579743	-0.400303980579743	-0.453091992579742	-0.707173876579741	-1.21153427157974	-0.636306300579742	-0.522394336579742	-0.398529528579742	-0.265593431579742	-0.567570631560987	-0.584197631560987	-0.492653631560987	-0.424807631560987	-0.394037631560987	-0.279177631560987	-0.502400631560987	-0.523996631560987	-0.478701631560987	-0.478892631560987	-0.415825631560987	-0.594135631560987	-0.626051631560987	-0.410855631560987	-0.327147631560987	-0.309373631560987	-0.641531631560987	-0.476217631560987	-0.402829631560987	-0.320649631560987	-0.247835631560987	-0.546165631560987	-0.590886631560987	-0.452519631560987	-0.478701631560987	-0.353330631560987	-0.545591631560987	-0.594517631560987	-0.409900631560987	-0.446785631560987	-0.356006631560987
yifK	0.185779488397815	0.0974351203978152	0.0578506393978149	-0.645415609602185	-0.205609564602186	-0.294872948602185	-0.140785062602186	-0.335285825602186	-0.301774306602185	-1.56752650860219	-1.10700123460219	-1.31799435260219	0.910817995397814	0.255041818397814	-0.247386602602186	-0.640442869602186	-0.590653420602186	-0.228898256602186	0.119308550397815	-0.131409000602186	-0.060902029602186	-1.25000692860219	-1.11636248260219	-0.930023908602186	-0.470833993602186	-0.279039059602185	-0.0251020806021849	0.591250825397815	0.813753805397814	0.857409405397814	0.0246660643978149	0.171131776397814	0.208568458397814	0.0538160343978138	0.178505725397814	0.498365914397814	0.113372603397815	0.508770844397814	0.667045475397815	0.516975431397814	0.537620219397814	0.375976113397815	0.515562408397814	-0.0314418966021854	0.0486198793978136	-0.334380924602186	-0.00826842660218574	0.0233301193978139	0.0593769593978148	-0.191625888602186	-0.222607944188681	-0.0874899441886807	-0.0372259441886804	0.0264150558113196	0.0208720558113193	-0.10411694418868	-0.106409944188681	0.0799270558113196	-0.0691429441886804	0.0206810558113193	-0.0163949441886806	-0.144441944188681	-0.0995299441886806	0.0151390558113196	-0.0211729441886805	-0.178459944188681	-0.155717944188681	-0.0186879441886805	-0.0412399441886806	0.0843230558113195	0.114136055811319	-0.0777429441886808	-0.0421959441886806	-0.0211729441886805	-0.0318749441886808	0.110505055811319	-0.184193944188681	-0.12036094418868	-0.0228929441886807	0.00214305581131935	-0.00244394418868055
yfiO	1.13922161869126	1.14727755869126	1.10189993869126	0.842708208691262	0.922515238691261	0.99082313869126	0.893034268691261	1.32967446869126	1.06429607869126	0.616187608691261	0.325273298691261	0.352201488691261	1.39421707869126	0.987509418691261	0.717067248691261	0.59292255869126	0.147423468691262	0.44735194869126	0.90540748869126	0.802965608691261	1.63721508869126	0.125037798691261	0.43719283869126	0.389429548691261	-0.181004527308739	-0.0600688013087396	-0.13709845130874	0.58424326869126	0.547468238691261	0.534614118691261	0.303035378691261	0.42709461869126	0.44939719869126	0.209795298691262	0.720629408691261	-0.484470077308739	0.180143958691261	-0.120656821308739	0.30059124869126	0.67567890869126	0.439796718691261	-0.0813642713087397	-0.235330131308739	-0.229812154308739	-0.453813846308739	-0.0824747113087394	0.0486172186912608	-0.0867042613087392	0.269155748691261	-0.373137760308738	0.403642876422214	0.406318876422213	0.379371876422213	0.468048876422213	0.475310876422213	0.460977876422213	0.415492876422213	0.300440876422214	0.457919876422213	0.473399876422213	0.524236876422213	0.451230876422213	0.444732876422213	0.445687876422213	0.481426876422213	0.566472876422214	0.376122876422214	0.396189876422213	0.438616876422213	0.405362876422213	0.395616876422213	0.401158876422213	0.419314876422213	0.428678876422213	0.512769876422213	0.456008876422213	0.447981876422213	0.410905876422214	0.403642876422214	0.435176876422213	0.409376876422213
ispG	-0.182941800609687	-0.0561685006096866	-0.129893210609685	0.125918469390314	0.159373329390315	0.124268509390314	0.482532629390315	0.423257719390314	0.211423109390314	0.482775599390314	0.248032059390315	0.291835589390315	-0.379352160609686	-0.169475770609687	0.00147948939031473	-0.385307440609687	-0.649440370609685	-0.843970960609687	-0.271857870609686	-0.642308180609685	-0.231261030609685	0.232299179390314	-0.0611535806096857	0.148764799390314	-0.124842580609686	-0.0724790106096851	-0.0481558006096865	0.0429800193903134	0.00643847939031339	-0.068641300609686	-0.534884100609686	-0.421786050609686	-0.473181710609685	-0.688179350609685	-0.400625510609686	-0.894815020609686	-0.549997980609685	-0.680605930609685	-0.631641660609686	-0.616556490609685	-0.780501780609686	-0.797744270609686	-1.07124177060969	-0.883845990609686	-1.05305208060969	-1.48638314360969	-0.805416700609685	-1.02456295060969	-0.745172720609686	-0.727918440609686	-0.34244953921402	-0.37589453921402	-0.36232553921402	-0.37532153921402	-0.34569853921402	-0.31550253921402	-0.36901453921402	-0.37398353921402	-0.39443253921402	-0.40341553921402	-0.402841539214021	-0.34378753921402	-0.30116853921402	-0.29142153921402	-0.22720753921402	-0.294670539214021	-0.34244953921402	-0.329453539214021	-0.28492453921402	-0.36175253921402	-0.31550253921402	-0.36824953921402	-0.36901453921402	-0.34569853921402	-0.36824953921402	-0.31129753921402	-0.36653053921402	-0.36175253921402	-0.34875653921402	-0.35964953921402	-0.27383953921402
rimI	-0.143028887829058	-0.210482997829057	-0.319166798829057	-0.491622686829057	-0.495348031829058	-0.571920639829058	-0.560005287829059	-0.349519517829059	-0.364412493829057	-0.435960462829058	-0.601528555829058	-0.982395399829057	-0.237667814829058	-0.552017710829057	-0.722668255829058	-0.846255741829058	-1.03402292482906	-0.853934829829058	-0.521149792829059	-0.855439119829057	-0.476938613829057	-0.617637453829058	-0.550182181829058	-0.703159695829058	-0.714280725829058	-1.09303303382906	-0.524980617829058	0.0477334321709417	0.0726997121709427	-0.0192417678290582	0.0452912321709427	0.420669992170941	0.264507032170942	0.230040352170942	0.318115812170943	-0.0130610678290584	0.0732036621709415	-0.149740867829058	-0.425479739829058	-0.0923213978290587	-0.219687424829058	-0.126566857829058	-0.457857173829058	-0.0278393378290573	-0.572688671829058	-0.951373813829058	-0.616006669829058	-0.592602925829057	-0.368225693829057	-0.568411345829057	-0.446876240226056	-0.415534240226056	-0.402538240226056	-0.394893240226056	-0.375399240226056	-0.286340240226056	-0.373488240226056	-0.286722240226056	-0.336603240226056	-0.328767240226056	-0.312523240226056	-0.377693240226056	-0.413814240226056	-0.393364240226056	-0.293793240226055	-0.306598240226056	-0.377693240226056	-0.401964240226055	-0.380177240226056	-0.227859240226056	-0.251175240226056	-0.402538240226056	-0.441334240226056	-0.390880240226056	-0.298571240226056	-0.354759240226056	-0.395275240226056	-0.477072240226056	-0.346159240226056	-0.352274240226055	-0.339470240226055
accA	0.58768759295066	0.59423975295066	0.46691669295066	0.0222942729506599	0.156414932950661	0.13097786295066	0.622895812950659	0.61307143295066	0.492042252950659	0.13968569295066	-0.418294229049341	-0.378687750049341	0.64329519295066	0.490277492950659	0.267184262950659	-0.497924081049341	-0.866623042049341	-1.41904532104934	0.44873580295066	-0.541981312049341	0.77976582295066	0.15281117295066	-0.038784787049341	0.225777882950659	0.0413757429506596	-0.194366927049341	0.15734361295066	0.431564932950661	0.60995554295066	0.47580043295066	0.198528942950659	0.522415172950661	0.501861122950659	0.476889442950659	0.926414512950659	0.26239429295066	0.775519002950659	0.289326172950659	0.0461226529506593	0.47555850295066	0.23407892295066	-0.47504894904934	-0.61504460504934	-0.28767128704934	-0.72133695904934	-0.62673190804934	-0.41011904604934	-0.32002499004934	-0.14922966704934	-0.16168428704934	-0.0177295797703056	0.0441914202296942	0.0722854202296941	0.0942634202296944	0.091779420229694	0.139367420229694	0.0722854202296941	0.117388420229694	0.0713304202296943	0.0690364202296943	0.0959844202296942	0.0279474202296943	0.0835614202296941	0.112037420229694	-0.0291965797703058	0.0547034202296941	0.0715214202296943	0.115859420229694	0.199186420229694	0.170136420229694	0.201479420229694	0.0665524202296943	0.120637420229694	0.101526420229694	0.115477420229694	0.121975420229694	0.040942420229694	0.058143420229694	0.113948420229694	0.0713304202296943	0.130958420229694
mltB	-0.857494529065168	-0.795826776065168	-0.998885841065167	-1.27175991806517	-0.851191123065167	-1.01538168006517	-1.00503725806517	-0.841816124065167	-0.990427170065168	-0.898736133065167	-0.609608631065168	-1.22097992906517	-0.609423517065167	-0.869892106065167	-0.895120205065167	-1.28902831406517	-1.57352288706517	-0.761085015065166	-0.723809446065166	-0.877554157065168	-0.532343458065167	-0.760986979065168	-0.956983156065167	-0.701817663065167	-1.03064351706517	-0.917015232065166	-1.02452952306517	-0.786819192065167	-0.654146227065167	-0.496117688065167	-0.162612414065167	0.160018765934833	-0.00680664406516662	-0.338172624065168	0.190550515934833	0.336038365934833	0.389737065934833	0.240793525934833	0.0293533759348321	0.0228300359348328	-0.124909364065168	-0.105521324065167	-0.122310464065167	0.0658461659348326	0.0287029359348328	-1.20145099406517	0.117867815934833	0.0215143459348326	0.425024705934833	0.524187685934832	-0.530553668313273	-0.488508668313273	-0.432894668313272	-0.437289668313273	-0.495770668313273	-0.432320668313273	-0.463472668313273	-0.393333668313272	-0.457547668313273	-0.445125668313272	-0.448183668313272	-0.476659668313272	-0.466912668313272	-0.406328668313273	-0.520615668313273	-0.526731668313273	-0.471499668313272	-0.367150668313272	-0.385115668313273	-0.393333668313272	-0.443405668313273	-0.479717668313273	-0.460223668313272	-0.426013668313272	-0.488508668313273	-0.488699668313272	-0.502077668313273	-0.544887668313272	-0.418751668313273	-0.452770668313272	-0.419324668313272
recJ	0.502082176687457	0.669823944687456	0.532148371687457	0.269635891687457	0.502814446687458	0.622902264687458	0.925506434687456	1.03295983468746	0.556015540687456	0.744056874687457	-0.206652391312543	-0.00788049231254284	0.235369327687456	0.0458390346874573	-0.0498350693125431	-0.700253439312544	-0.801244402312543	-0.744231561312544	-0.355026444312543	-0.666163531312543	0.242205333687457	-0.675602700312544	-0.489306250312543	-0.157918912312542	-0.522188949312543	-0.330491777312544	-0.258463004312544	0.296996808687457	0.452875403687457	0.411374584687456	-0.347656923312543	-0.593109410312543	-1.10972311731254	-0.600964302312542	0.173645222687457	-0.498547725312543	0.0897865466874563	-0.218905256312544	-0.169637847312543	0.214304353687456	0.0279178526874571	-0.259694063312542	-0.674304679312543	-0.0941963203125429	-0.695769145312543	-0.0645235983125438	-0.624872671312543	-0.303357967312543	-0.686378536312544	-0.653024207312543	-0.244831322555934	-0.160167322555935	-0.145260322555935	-0.137615322555935	-0.127677322555935	-0.0298263225559348	-0.161696322555934	-0.0183593225559346	-0.129206322555935	-0.107037322555934	-0.123855322555935	-0.190936322555935	-0.142202322555935	-0.114108322555935	-0.0640363225559346	0.0147026774440655	-0.145260322555935	-0.100730322555935	-0.0955703225559348	-0.0712983225559345	-0.108375322555935	-0.162842322555935	-0.139335322555935	-0.0862053225559345	-0.0940413225559347	-0.114108322555935	-0.219795322555935	-0.100730322555935	-0.0862053225559345	-0.117166322555935	-0.127677322555935
rfbX	0.702395929473449	0.936510824473448	0.906851744473448	1.19548545447345	1.13470124447345	1.04490785447345	0.606179057473449	0.731272481473448	0.718392995473449	0.782148346473448	0.533702067473449	0.575307462473448	0.475901255473449	0.0882691374734481	-0.378235926526552	-0.338811465526552	0.507936121473449	-0.639294141526552	-0.379614430526551	-0.392955564526552	0.180965615473449	-0.692452226526552	-0.0236296715265514	-0.403226903526551	-0.307920679526552	0.303157430473448	0.316601092473448	0.158093526473449	0.130165550473448	-0.183868417526552	-0.227747044526552	-0.426280974526552	-0.763165479526551	-0.516298432526552	-0.566727242526552	-1.14521137952655	-0.993217429526551	-0.991368453526551	-1.67520390152655	-0.401759245526552	-0.929788758526552	-0.953737144526551	-0.771106524526552	-1.12041433852655	-1.10604386252655	-0.863155023526552	-1.17295848152655	-0.871735126526552	-1.39601152052655	-1.72326610352655	-0.208695862619916	-0.191877862619916	-0.249211862619916	-0.353560862619916	-0.216722862619916	-0.119253862619916	-0.252078862619916	-0.218250862619916	-0.220926862619916	-0.246918862619916	-0.259531862619916	-0.159769862619916	-0.238317862619916	-0.269469862619916	-0.113328862619916	-0.143716862619916	-0.241758862619916	-0.241758862619916	-0.333111862619917	-0.329097862619916	-0.313617862619916	-0.189965862619916	-0.245007862619916	-0.288772862619916	-0.314955862619916	-0.334257862619916	-0.216148862619916	-0.193406862619916	-0.272718862619916	-0.426184862619917	-0.387387862619916
fldA	0.133008897803318	0.643362727803318	0.177498197803319	0.416707337803318	0.561472297803318	0.679265587803318	0.371410647803318	0.609681857803318	0.631842307803318	0.406486037803319	0.393702157803318	0.401718317803319	1.48455354780332	1.28086139780332	0.139853887803318	0.293496057803319	-0.121969242196682	-0.578365157196682	1.29169145780332	0.196380047803318	0.981786047803318	0.312987647803318	0.262215257803318	0.284261077803318	-0.552972362196682	-0.487054498196683	-0.424550682196681	-0.095170082196681	-0.0993738321966813	-0.0648184321966827	0.199092447803318	0.545802877803318	0.558414747803319	0.609092097803318	0.604789537803319	0.803963657803319	0.192977777803318	0.261762567803318	-0.481198031196682	0.690107177803318	0.439038667803318	-0.338443132196682	-0.910695187196682	-0.372334612196681	-0.550310676196682	0.351574447803317	0.388265277803319	0.0559043278033187	-0.218667242196682	-0.431170782196682	0.153995279578682	0.178458279578682	0.213050279578682	0.353137279578681	0.332306279578682	0.272105279578681	0.204259279578682	0.216872279578681	0.266371279578681	0.320648279578681	0.374160279578681	0.171005279578682	0.251082279578681	0.266371279578681	0.217828279578681	0.232161279578682	0.170432279578681	0.188014279578681	0.153995279578682	0.229295279578682	0.273442279578682	0.156862279578681	0.244202279578682	0.205214279578682	0.266371279578681	0.334408279578681	0.218784279578681	0.119213279578682	0.180178279578682	0.327337279578682	0.303256279578682
rimJ	0.0878538725007783	-0.0747766674992221	0.108336952500778	0.160370592500778	0.236102382500778	0.356391312500778	0.136505132500778	0.194276502500777	0.280179662500778	0.0899205725007786	-0.293348357499221	-0.0409939174992218	0.474178712500779	0.590264232500779	-0.194208587499222	-0.112532597499222	-0.502679137499221	-0.469966667499222	0.581609832500778	0.291308002500779	0.0253609825007786	-0.212840657499221	0.066779372500779	0.0286310925007776	-0.762898666499222	-0.748757384499221	-0.679966037499222	-1.15274752649922	-1.01405474749922	-0.978001181499222	-0.814055459499222	-0.913799553499222	-0.642423817499221	-0.448798967499222	-0.438750097499222	-0.556509357499221	-0.317376687499221	-0.461235867499221	-0.384221417499221	-0.119420877499222	-0.478121607499222	-0.929671655499222	-0.974594567499222	-0.915708640499222	-0.256368827499221	-0.0936501274992221	0.215571812500778	-0.726859310499222	-0.445123227499222	-0.230771717499222	-0.113796621104268	-0.200180621104268	-0.213176621104268	-0.234390621104268	-0.245092621104268	-0.196358621104268	-0.225598621104268	-0.302809621104268	-0.346574621104268	-0.328036621104268	-0.277582621104268	-0.196358621104268	-0.151446621104268	-0.261528621104268	-0.355174621104268	-0.402571621104268	-0.202282621104268	-0.265733621104268	-0.284653621104268	-0.374859621104268	-0.393588621104268	-0.228847621104268	-0.169411621104268	-0.248150621104268	-0.263439621104268	-0.385562621104268	-0.118956621104268	-0.189096621104268	-0.287902621104268	-0.225407621104268	-0.296120621104268
ydfG	1.32860619115786	1.29744097115786	1.43999820115786	1.23821407115786	1.35323237115786	1.38512093115786	0.903990401157865	0.869741781157865	1.04188140115786	0.897089121157864	0.223766123157864	0.449360481157864	1.39022975115786	0.840329131157864	0.970693201157864	0.906756711157865	0.570187181157864	0.0709066431578638	0.576729461157864	0.0986430471578643	1.67027474115786	0.723972041157865	1.11096861115786	0.995514361157865	0.222687023157864	0.412210051157864	0.354654488157864	0.0743110071578634	-0.112382278842135	0.102158102157864	-0.350550350842136	-0.235383659842135	-0.273021542842136	-0.000475546842135799	-0.154214914842136	-0.529880170842135	-0.159725722842136	-0.209962169842136	-0.366880730842135	0.293725809157865	0.00951920215786473	-0.677613991842136	-0.719995586842137	-0.593178925842135	-0.346373590842136	0.308082923157864	-0.193415093842136	-0.498522775842137	-0.526216431842135	-0.443179324842136	0.307566898542098	0.326868898542098	0.301641898542098	0.360887898542098	0.351904898542098	0.314064898542098	0.283103898542098	0.331264898542098	0.459502898542098	0.413826898542098	0.381909898542098	0.315210898542098	0.277178898542098	0.263418898542098	0.199395898542098	0.283867898542098	0.352860898542098	0.320562898542098	0.331264898542098	0.315210898542098	0.199395898542098	0.328206898542098	0.378852898542098	0.344451898542098	0.358211898542098	0.255009898542098	0.358211898542098	0.317504898542098	0.295525898542098	0.349038898542098	0.256156898542098
